uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
2203,trunk_3,17,0.85,FALSE,0,trunk_3,17,board_2,done,"[[-0.010652483057624385, 1.4658931360308805, -1.6954781746868237], [-0.06999999999999998, 1.4542589773492642, -1.6855724298601742], [0.01084655111769865, 1.4655079608417725, -1.695150222555409], [0.05000000000000002, 1.461872971380024, -1.6920552606384343], [0.08422368949869269, 1.4481750773319217, -1.680392376641726], [0.11647224076167734, 1.426990441930993, -1.6623550094138921], [0.1363224890092962, 1.400798529071662, -1.64005426447766], [0.14731868110018437, 1.3657475868628541, -1.6102106205188809], [0.14264497801859238, 1.3283855935193989, -1.5783992637716104], [0.13, 1.3095930907648263, -1.5623986450732377], [0.11413538922088133, 1.2956457024452361, -1.5505233326013215], [0.07908261610894156, 1.2850531539026064, -1.5415044524400094], [-0.039131331023440866, 1.2833551991326664, -1.5400587521415599], [-0.07999999999999999, 1.2867511086725465, -1.5429501527384586], [-0.11534343208528458, 1.2956457024452361, -1.5505233326013217], [-0.13999999999999999, 1.320296914548135, -1.5715122690118923], [-0.1457225021156324, 1.3534219808114039, -1.5997161523135952], [-0.13999999999999999, 1.393347025103185, -1.633709783634096], [-0.10999999999999999, 1.4314169952569844, -1.6661239375253947]]"
2205,trunk_5,14,0.67,FALSE,0,trunk_5,14,board_2,done,"[[0.005459670086650772, 1.1356837345423723, -1.647940271072775], [0.05730146293334247, 1.1356837345423723, -1.647940271072775], [0.005459670086650767, 1.1356837345423723, -1.647940271072775], [-0.04504524013060019, 1.1355262447602454, -1.6477799329898644], [-0.07650670622233549, 1.1370153204924798, -1.6492959395840148], [-0.10265517180066519, 1.1461171173454845, -1.658562348101109], [-0.118380471576704, 1.1632410202677246, -1.6759959474713417], [-0.12201483564409822, 1.1858140583381316, -1.6989772329922603], [-0.11474577768106832, 1.2049990334034015, -1.7185091802787307], [-0.10077130764005524, 1.220441869750857, -1.734231309938316], [-0.08322780142761609, 1.2332063894507157, -1.7472266839258526], [-0.059185120400657994, 1.244876277063915, -1.7591076287237772], [-0.03378062935392281, 1.251694596091621, -1.7660492612971017], [-0.009524999999993632, 1.2543179427214342, -1.768720052784363], [0.009525000000003746, 1.2543179427214337, -1.7687200527843632], [0.038501834962006945, 1.2507866896763937, -1.7651249348289704], [0.0663897826480165, 1.2419141621048366, -1.7560919420710532], [0.0895212290576929, 1.2291681155651384, -1.7431153753422828], [0.11141166553531592, 1.209541204093643, -1.723133498954471], [0.12222162710116516, 1.1838746819034023, -1.6970027817269924], [0.11519405225168035, 1.157875697477412, -1.6705335894771947], [0.0916250014256174, 1.1407553767422505, -1.6531036370801246]]"
2204,trunk_4,12,0.58,FALSE,0,trunk_4,12,board_2,done,"[[0.004149826846635357, 1.053862439334429, -1.6897864218872982], [0.065902654001189, 1.0544372678390015, -1.6904630093949562], [-0.00470168162070232, 1.0542530520740547, -1.6902461828383657], [-0.06378018704598155, 1.054253052074055, -1.6902461828383653], [-0.09011609693644879, 1.0607213934669895, -1.6978595822208156], [-0.10731365289500702, 1.0757384622185695, -1.7155350472301873], [-0.10731365289500702, 1.1013599657429056, -1.745692196839312], [-0.08177104024775343, 1.1241014606902922, -1.7724595044179667], [-0.05058657134721401, 1.1389158961290333, -1.7898964649568552], [-0.00952499999998892, 1.1463131648904537, -1.798603235054291], [0.009524999999977819, 1.146313164890454, -1.798603235054292], [0.03355897734552216, 1.1434422092663314, -1.7952240485754192], [0.06193825214010753, 1.1343828784913148, -1.7845609899738342], [0.0891770889970053, 1.1192684689424794, -1.7667709524147628], [0.10722034726103871, 1.1015325323390202, -1.7458953120332203], [0.10989874675739283, 1.0820853962287234, -1.723005547090653], [0.0974527302706735, 1.0650328665169884, -1.702934293690462]]"
2209,trunk_9,9,0.41,FALSE,0,trunk_8,9,board_2,done,"[[3.216430076535519e-06, 0.7930597320715609, -1.7784486030510283], [0.040003216430074894, 0.7930597320715604, -1.7784486030510285], [3.2164300765291644e-06, 0.7930597320715609, -1.7784486030510283], [-0.042405719691542575, 0.7931229042860314, -1.7786843649650586], [-0.05426188641558054, 0.7939909051458579, -1.781923788274945], [-0.06601977889028682, 0.7962109049739713, -1.7902089404262582], [-0.0753281096594855, 0.8008232196813467, -1.8074223332546822], [-0.0746071936082388, 0.805742159878953, -1.825780067991542], [-0.0630383514526336, 0.8103758432816046, -1.8430732098764264], [-0.026989408771190715, 0.8180726004408767, -1.8717978986483512], [-0.010955034129018316, 0.81977236326875, -1.8781414998827914], [0.010955034129017991, 0.81977236326875, -1.8781414998827914], [0.028807094235160105, 0.8177633447821196, -1.8706437408173415], [0.060420175301227286, 0.8109481536630144, -1.845209101297547], [0.0718195464053961, 0.8075114185438101, -1.8323830312205212], [0.07616567941071421, 0.8025022783561391, -1.8136886655378968], [0.07181982070425154, 0.7983301918036722, -1.7981182265505147], [0.06025978144779048, 0.7948992089753091, -1.7853136243151662]]"
2204,trunk_4,16,0.77,FALSE,0,trunk_4,16,board_2,done,"[[2.0323397228041125e-05, 1.2133082446929737, -1.5989052873474623], [0.0695434140587433, 1.2136911561981694, -1.599257775088374], [2.032339722803922e-05, 1.2133082446929737, -1.5989052873474623], [-0.038772059446140685, 1.2133021200707572, -1.5988996493495964], [-0.08370441302692566, 1.2151639553848264, -1.6006135548209688], [-0.11150970747920842, 1.2255556502741587, -1.6101795903307008], [-0.13087599558160928, 1.250258031065585, -1.6329192737357885], [-0.13350856924781168, 1.2811272766150221, -1.6613358412186998], [-0.12122326105902148, 1.3097449680591504, -1.6876797490678508], [-0.09572335558715302, 1.3345982204999565, -1.7105583168003509], [-0.055639453684728134, 1.3537546053191611, -1.7281926545450732], [-0.009524999999895272, 1.361041665114, -1.7349007299361747], [0.009525000000132282, 1.3610416651139898, -1.7349007299361656], [0.04073261547119577, 1.3574286603994292, -1.7315747920824864], [0.07458379744820998, 1.3466276411026912, -1.721631954534402], [0.10685614161755758, 1.325758805350749, -1.7024212265467316], [0.1299906717509462, 1.2937840720759237, -1.6729870065105785], [0.13337386548571487, 1.2592134614743364, -1.6411631613987132], [0.1139638470125695, 1.2273211600309095, -1.611804823673838]]"
2206,trunk_6,12,0.58,FALSE,0,trunk_6,12,board_2,done,"[[0.004149826846635357, 1.053862439334429, -1.6897864218872982], [0.065902654001189, 1.0544372678390015, -1.6904630093949562], [-0.00470168162070232, 1.0542530520740547, -1.6902461828383657], [-0.06378018704598155, 1.054253052074055, -1.6902461828383653], [-0.09011609693644879, 1.0607213934669895, -1.6978595822208156], [-0.10731365289500702, 1.0757384622185695, -1.7155350472301873], [-0.10731365289500702, 1.1013599657429056, -1.745692196839312], [-0.08177104024775343, 1.1241014606902922, -1.7724595044179667], [-0.05058657134721401, 1.1389158961290333, -1.7898964649568552], [-0.00952499999998892, 1.1463131648904537, -1.798603235054291], [0.009524999999977819, 1.146313164890454, -1.798603235054292], [0.03355897734552216, 1.1434422092663314, -1.7952240485754192], [0.06193825214010753, 1.1343828784913148, -1.7845609899738342], [0.0891770889970053, 1.1192684689424794, -1.7667709524147628], [0.10722034726103871, 1.1015325323390202, -1.7458953120332203], [0.10989874675739283, 1.0820853962287234, -1.723005547090653], [0.0974527302706735, 1.0650328665169884, -1.702934293690462]]"
2207,trunk_7,11,0.52,FALSE,0,trunk_7,11,board_2,done,"[[0.0013036899811156401, 0.9693954232207602, -1.7258535962128065], [0.04499981193154683, 0.9693954232207602, -1.7258535962128065], [0.0013036899811156388, 0.9693954232207602, -1.7258535962128065], [-0.06140914667953757, 0.9695846846783356, -1.7261319135667637], [-0.08340396243601923, 0.975401439040529, -1.7346857084251945], [-0.09784369573627445, 0.9883155800816564, -1.7536765246708699], [-0.09784369573627445, 1.0009026143255442, -1.7721863158867495], [-0.08023819116251209, 1.0159695556512234, -1.7943429202779442], [-0.04723291531665489, 1.030557676989268, -1.8157953986749298], [-0.009525000000006197, 1.0375737327926458, -1.8261128194082965], [0.009525000000003656, 1.0375737327926462, -1.8261128194082972], [0.041619074267002294, 1.032384737064148, -1.818482171418185], [0.06808961276819982, 1.0220060513241602, -1.803219854464079], [0.0933223814521684, 1.0072668267215499, -1.7815451720256201], [0.09865934891698032, 0.9905130180886778, -1.7569079545638613], [0.08798541398735646, 0.9779028110483158, -1.7383640867246632], [0.06840245715494724, 0.9706454585906071, -1.7276918285763645]]"
2208,trunk_8,9,0.46,FALSE,0,trunk_8,9,board_2,done,"[[-6.755379175838864e-05, 0.881775395830143, -1.7546339695857984], [0.05137297726299765, 0.8819806596424258, -1.7550621695676145], [-6.755379175839238e-05, 0.881775395830143, -1.7546339695857984], [-0.044467541934254735, 0.8817654203140605, -1.7546131597033467], [-0.060346783591998444, 0.882952241181523, -1.757088981759922], [-0.07625846799753885, 0.8873258159656642, -1.7662126778572198], [-0.08527722605999345, 0.8933817118849848, -1.7788458570508374], [-0.08716516183364284, 0.9022579026345029, -1.7973624415148552], [-0.07625341692459654, 0.9111736326493448, -1.8159615086751861], [-0.035379631307226614, 0.9249269392416772, -1.8446522241366887], [-0.009525000000027442, 0.9286476977850281, -1.8524140829996154], [0.009525000000008452, 0.9286476977850292, -1.8524140829996174], [0.03539605125493622, 0.9249227978280985, -1.8446435847511125], [0.07379818118914633, 0.912146351386322, -1.8179906931712437], [0.085788282450529, 0.9045702747915435, -1.8021862714173846], [0.08689137675826622, 0.8957344887117421, -1.7837539749661722], [0.07976417901544634, 0.8890746235253566, -1.7698608580061326], [0.06782149108877615, 0.8844783538981643, -1.7602725991265087]]"
21,dome,113,5.73,FALSE,0,dome_1,113,board_2,done,"[[0.0, 1.3275674737932208, -0.7938182825303857], [-0.382557648336521, 1.277576073356494, -0.6564680386635644], [0.0, 1.3275674737932208, -0.7938182825303857], [0.3827662100327122, 1.277390119489425, -0.6559571346127322], [0.6318736599903526, 1.1662210142382634, -0.35052252819419116], [0.7488180805858051, 1.0314372470489028, 0.019792828667605705], [0.7488180805858051, 0.8923912381188097, 0.40181859846832263], [0.6317577413443471, 0.7584726697812316, 0.7697568410215098], [0.3806945094189663, 0.6463599757442434, 1.0777839363223594], [0.0009819209247650207, 0.5974463252456274, 1.2121730865704026], [-0.38458470350005997, 0.6463599757442435, 1.0777839363223594], [-0.6336059984451662, 0.7569880492547285, 0.7738358023945351], [-0.7490489195940542, 0.8923181854831475, 0.4020193089352365], [-0.7490489195940542, 1.0313641944132408, 0.019993539134519053], [-0.6336059984451662, 1.1663808381273175, -0.3509616407204568]]"
214,ball,33,1.66,FALSE,0,ball,33,board_2,done,"[[-0.06903755408271875, 0.7533029737527971, -0.9877409465920731], [0.06903755408271882, 0.7533029737527971, -0.9877409465920731], [-0.06956875754761871, 0.7531606598917528, -0.9877434306897577], [-0.18953417677463524, 0.6837448118639169, -0.988955088824131], [-0.25871406639679057, 0.5636553500902697, -0.9910512581765846], [-0.2585717308573542, 0.4250701488725484, -0.9934702718619299], [-0.18914530884917194, 0.3051230009599455, -0.9955639571166988], [-0.06903755408271879, 0.23703647968667485, -0.9979321878936795], [0.06956875754761875, 0.23609596163110433, -0.9967688285699866], [0.18953417677463527, 0.30551180965894026, -0.9955571704356132], [0.25871406639679057, 0.42560127143258747, -0.9934610010831597], [0.25857173085735413, 0.5641864726503089, -0.9910419873978144], [0.1891453088491719, 0.6841336205629115, -0.9889483021430452]]"
