uid,name,num_leds,length,reversed
60,head/ring1,104,3.4924802789128817,False
61,head/center,85,2.864827909650973,False
62,head/ring2,186,6.232386339772777,False
63,head/left_ear,118,3.9623783467941163,False
64,head/right_ear,118,3.9623784609282,False
65,head/left,163,5.434440587629398,False
66,head/right,162,5.428844545778542,False
67,head/ring3,185,6.192503705796537,False
