uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
1,buttons_right,63,0.94,FALSE,0,coat,63,bus,done,"[[-0.029454790455107363, 0.4093347943913732, 0.0], [-0.029123192869752585, 0.3994605367631069, 0.0], [-0.02873121121783932, 0.3895884908508355, 0.0], [-0.02828118058851019, 0.37971891949478204, 0.0], [-0.02777619482871998, 0.3698520057274924, 0.0], [-0.027220056734788937, 0.3599878411129573, 0.0], [-0.026617208884344806, 0.35012641908275954, 0.0], [-0.025972648146420987, 0.34026763376482083, 0.0], [-0.025291828894365567, 0.3304112842433003, 0.0], [-0.024580561166874366, 0.3205570836580126, 0.0], [-0.023844909724906285, 0.310704672119963, 0.0], [-0.023091099853194116, 0.3008536322798852, 0.0], [-0.022325435095506854, 0.2910035061238333, 0.0], [-0.021554229379018266, 0.28115381194522343, 0.0], [-0.020783754826213433, 0.27130406058415235, 0.0], [-0.02002020535048064, 0.2614537703355875, 0.0], [-0.01926967686405801, 0.25160248008553515, 0.0], [-0.018538161721744616, 0.2417497607000963, 0.0], [-0.01783153876837898, 0.23189522603499566, 0.0], [-0.01715555668904969, 0.22203854360189595, 0.0], [-0.016515826537992846, 0.21217944363674604, 0.0], [-0.015917823838896096, 0.20231772665271266, 0.0], [-0.015366898283912049, 0.1924532698206624, 0.0], [-0.014868287359944792, 0.18258603264428377, 0.0], [-0.014427131144306226, 0.17271606229003775, 0.0], [-0.014048485283696123, 0.1628434988556292, 0.0], [-0.013737331227025404, 0.15296858067844923, 0.0], [-0.013498584219999483, 0.14309164962928456, 0.0], [-0.01333709949669691, 0.1332131564373608, 0.0], [-0.013257677680471746, 0.1233336659626186, 0.0], [-0.013265066398444877, 0.11345386247176002, 0.0], [-0.01336395489758697, 0.10357455472223878, 0.0], [-0.013558953935906047, 0.0936966803238821, 0.0], [-0.013854557679600218, 0.08382130837682611, 0.0], [-0.014255091677618247, 0.07394963928921272, 0.0], [-0.014764655905397042, 0.0640830011080435, 0.0], [-0.015387084790731132, 0.054222843099752956, 0.0], [-0.01612590571182597, 0.0443707260661622, 0.0], [-0.01698428084442202, 0.034528307827507314, 0.0], [-0.01796495422029324, 0.024697324683199486, 0.0], [-0.019070208677976153, 0.014879569521768787, 0.0], [-0.02030180428047068, 0.00507686375323649, 0.0], [-0.021660880209476045, -0.004708981076105743, 0.0], [-0.023147801215306168, -0.014476217576526533, 0.0], [-0.024761948705859356, -0.024223237168315634, 0.0], [-0.02650145688610478, -0.033948668978799036, 0.0], [-0.028362898763272568, -0.04365150523905702, 0.0], [-0.03034091020524923, -0.053331256934608384, 0.0], [-0.03242772746754615, -0.06298814482127024, 0.0], [-0.03461259829340822, -0.07262333233763082, 0.0], [-0.036881094766991425, -0.08223918703132355, 0.0], [-0.03921449333504193, -0.0918395113099162, 0.0], [-0.04158951934724406, -0.10142963187066752, 0.0], [-0.04397851897312059, -0.11101628474997989, 0.0], [-0.046350261803958584, -0.12060721631118976, 0.0], [-0.04867155372674745, -0.13021046774688097, 0.0], [-0.05090940981984372, -0.13983348007744223, 0.0], [-0.053033401372704986, -0.14948223477028505, 0.0], [-0.05501785861916826, -0.15916062297803638, 0.0], [-0.056843706493504474, -0.16887016177701983, 0.0], [-0.05849971134460878, -0.17861009610506218, 0.0], [-0.059982839784261416, -0.18837785147413696, 0.0], [-0.061297556963268635, -0.19816970870197329, 0.0], [-0.06245440561133367, -0.2079814877371138, 0.0], [-0.06346837035919922, -0.21780908093281473, 0.0], [-0.06435705825626471, -0.22764881347015517, 0.0], [-0.06513908946947883, -0.2374976137470064, 0.0], [-0.06583298036613665, -0.24735302978986065, 0.0], [-0.06645647813777746, -0.25721315981904996, 0.0], [-0.0670261973879986, -0.26707655060726615, 0.0], [-0.06755743714339639, -0.27694209349800447, 0.0], [-0.06806410860797586, -0.2868089314290935, 0.0], [-0.06855873233239479, -0.29667638186775125, 0.0], [-0.06905247604889511, -0.3065438764672605, 0.0], [-0.06955520289065346, -0.31641091678182764, 0.0], [-0.07007551505006661, -0.32627704422730397, 0.0], [-0.07062079312518194, -0.3361418219304534, 0.0], [-0.07119723999611069, -0.3460048258850749, 0.0], [-0.07180994873421494, -0.3558656421985089, 0.0], [-0.07246296209587157, -0.36572387023820613, 0.0], [-0.07315931245335455, -0.37557913097376805, 0.0], [-0.07390112447380655, -0.3854310734034018, 0.0], [-0.07468980243084163, -0.39527937442090705, 0.0], [-0.07552620717726022, -0.4051237366566657, 0.0], [-0.07641080303039381, -0.41496388544678603, 0.0], [-0.07734376374600968, -0.42479956649667877, 0.0], [-0.07832505203279869, -0.4346305436351449, 0.0], [-0.07935449109438263, -0.4444565954891215, 0.0], [-0.08043184057453387, -0.45427750989095234, 0.0], [-0.08155688901556277, -0.4640930745056311, 0.0], [-0.08272956595021132, -0.4739030628315302, 0.0], [-0.08395008310833335, -0.48370721381443543, 0.0], [-0.08521911855928097, -0.4935052023482054, 0.0], [-0.08653807417147931, -0.5032965950027223, 0.0], [-0.08790945409737273, -0.5130807813426889, 0.0], [-0.08933743686006423, -0.5228568643567204, 0.0], [-0.0895054190486347, -0.5239796323318279, 0.0]]"
2,front_seam_right,59,0.88,FALSE,0,coat,59,bus,done,"[[-0.19934577512021331, 0.331021318194049, 0.0], [-0.19186417705749034, 0.3245696130080432, 0.0], [-0.1846360386090567, 0.317835101163176, 0.0], [-0.17766177307075828, 0.31083794329986864, 0.0], [-0.17093869041380555, 0.3035990371753312, 0.0], [-0.16446210849594273, 0.29613871322257923, 0.0], [-0.15822637701506412, 0.28847587760469817, 0.0], [-0.15222560611555216, 0.280627638609892, 0.0], [-0.14645614923776412, 0.2726077984097786, 0.0], [-0.14092167740836775, 0.26442404422466814, 0.0], [-0.1356395401046105, 0.25607527568941424, 0.0], [-0.1306489053037722, 0.24754923766633427, 0.0], [-0.12602042341421008, 0.23882166690801168, 0.0], [-0.1218601987314258, 0.22986201587412122, 0.0], [-0.11828671711619054, 0.22065319126847135, 0.0], [-0.11537294424056901, 0.2112149464858616, 0.0], [-0.11309804357823697, 0.2016022236816826, 0.0], [-0.11136418330235036, 0.19187673633147057, 0.0], [-0.1100504557743441, 0.18208519926937586, 0.0], [-0.10904995316157402, 0.1722564563219927, 0.0], [-0.10828077262888428, 0.16240677102155973, 0.0], [-0.10768385094658804, 0.15254507407624535, 0.0], [-0.10721736525823163, 0.14267630801916015, 0.0], [-0.10685155850679474, 0.13280327593472124, 0.0], [-0.10656494047639799, 0.1229276154365113, 0.0], [-0.10634170671006582, 0.11305031159706071, 0.0], [-0.10617001756973171, 0.1031719728740434, 0.0], [-0.10604084681123757, 0.09329298384746029, 0.0], [-0.10594720129791786, 0.08341359234665659, 0.0], [-0.10588358351512109, 0.07353396061307693, 0.0], [-0.1058456148630352, 0.06365419616417507, 0.0], [-0.10582976700674726, 0.05377437087486692, 0.0], [-0.10583316707864299, 0.04389453303801433, 0.0], [-0.10585345421965377, 0.03401471513918026, 0.0], [-0.10588867239731962, 0.024134938950393606, 0.0], [-0.10593718925531553, 0.014255218963929762, 0.0], [-0.10599763391309434, 0.004375564618710787, 0.0], [-0.10606884874679233, -0.005504018065305756, 0.0], [-0.10614985162090992, -0.015383525408397825, 0.0], [-0.10623980604247976, -0.0252629553656155, 0.0], [-0.10633799737337077, -0.035142306935797646, 0.0], [-0.10644381370484515, -0.04502157981444698, 0.0], [-0.10655673036313647, -0.054900774118990206, 0.0], [-0.1066762972718711, -0.06477989019790605, 0.0], [-0.10680212857815488, -0.0746589284905888, 0.0], [-0.10693389407630431, -0.08453788943132526, 0.0], [-0.10707131208200148, -0.09441677337392335, 0.0], [-0.10721414349297838, -0.10429558054107524, 0.0], [-0.10736218681998055, -0.11417431098537038, 0.0], [-0.10751527401539385, -0.12405296456045665, 0.0], [-0.10767326696685632, -0.13393154089891637, 0.0], [-0.10783605458011614, -0.1438100393940878, 0.0], [-0.10800355036364868, -0.153688459184084, 0.0], [-0.108175690407044, -0.1635667991373109, 0.0], [-0.10835243168831654, -0.1734450578386643, 0.0], [-0.10853375066172623, -0.18332323357570746, 0.0], [-0.10871964208105138, -0.19320132432436235, 0.0], [-0.10891011795728633, -0.20307932773496762, 0.0], [-0.10910520655738032, -0.21295724111976633, 0.0], [-0.10930495149284114, -0.22283506144029355, 0.0], [-0.10950941089521765, -0.23271278530527564, 0.0], [-0.10971865664185533, -0.24259040893041825, 0.0], [-0.10993277360138921, -0.25246792815925395, 0.0], [-0.11015185904240914, -0.2623453384307872, 0.0], [-0.1103760225102151, -0.2722226347584423, 0.0], [-0.11060538591126017, -0.282099811699436, 0.0], [-0.11084008361016852, -0.2919768633221824, 0.0], [-0.11108026249980399, -0.3018537831724767, 0.0], [-0.11132608203281105, -0.3117305642386599, 0.0], [-0.11157771479976941, -0.3216071989007475, 0.0], [-0.11183534859168565, -0.3314836788369624, 0.0], [-0.11209918940481092, -0.3413599948962232, 0.0], [-0.11236946518715443, -0.3512361369375595, 0.0], [-0.11264643055484841, -0.36111209362419733, 0.0], [-0.11293037271618132, -0.3709878521691127, 0.0], [-0.11322161858861325, -0.3808633979959305, 0.0], [-0.11352054361480989, -0.39073871433753926, 0.0], [-0.11382758329831283, -0.4006137816794503, 0.0], [-0.11414324863116683, -0.410488577017341, 0.0], [-0.11446814725961364, -0.4203630728237108, 0.0], [-0.11480301355784964, -0.4302372355616749, 0.0], [-0.11514875231827254, -0.44011102349217873, 0.0], [-0.11550650398553061, -0.4499843833328578, 0.0], [-0.11587774581943107, -0.45985724494827945, 0.0], [-0.11626445590273848, -0.4697295124848721, 0.0], [-0.11666939535217644, -0.47960104858539776, 0.0], [-0.11709663314118939, -0.4894716438101209, 0.0], [-0.11755262835913212, -0.49934095029425046, 0.0], [-0.11804881751787073, -0.509208312253908, 0.0], [-0.11860944086225768, -0.51907220236393, 0.0], [-0.11884278935235214, -0.5227012683885233, 0.0]]"
3,pocket_seam_top_right,11,0.16,FALSE,0,coat,11,bus,done,"[[-0.17349038006987044, 0.12868856398131187, 0.0], [-0.17097130214516215, 0.1191375554457036, 0.0], [-0.16907011831116997, 0.10944369488921893, 0.0], [-0.1676608955662727, 0.09966572803541997, 0.0], [-0.16665451343817034, 0.08983785044453069, 0.0], [-0.165981458964359, 0.07998135236878606, 0.0], [-0.16558384921447128, 0.07010977943967324, 0.0], [-0.16541243624935295, 0.06023160310083091, 0.0], [-0.1654268154615931, 0.050351893352721076, 0.0], [-0.16559490916698758, 0.04047356641270326, 0.0], [-0.1658916784298504, 0.03059824366723, 0.0], [-0.16629765808100966, 0.020726791702456483, 0.0], [-0.1667976913516797, 0.010859646243444961, 0.0], [-0.16737996255718696, 0.0009970048196636951, 0.0], [-0.1680352696548229, -0.008861058209234657, 0.0], [-0.16875645315940907, -0.018714524487597056, 0.0], [-0.1695379530739829, -0.028563392968221652, 0.0], [-0.16999553983301352, -0.03402112823570546, 0.0]]"
4,pocket_seam_bottom_right,33,0.48,FALSE,0,coat,33,bus,done,"[[-0.16567596794830786, -0.049829841051754184, 0.0], [-0.16777314281410985, -0.059484533596228434, 0.0], [-0.16987677433215123, -0.0691378213795684, 0.0], [-0.17198680277887468, -0.07878971293673888, 0.0], [-0.1741031334089157, -0.08844022460520695, 0.0], [-0.17622563895826115, -0.09808938006796634, 0.0], [-0.17835416214602323, -0.10773720988462708, 0.0], [-0.18048851817449144, -0.11738375100960668, 0.0], [-0.18262849722746793, -0.1270290462980888, 0.0], [-0.18477386696651962, -0.13667314399876324, 0.0], [-0.1869243750251875, -0.14631609723423503, 0.0], [-0.18907975147550765, -0.15595796347504132, 0.0], [-0.19123971090407169, -0.1655988040892957, 0.0], [-0.19340395379588962, -0.17523868403755907, 0.0], [-0.195572167728594, -0.1848776716023886, 0.0], [-0.19774402856134485, -0.19451583811197945, 0.0], [-0.1999192016222917, -0.20415325765747833, 0.0], [-0.2020973428946573, -0.21379000680444965, 0.0], [-0.2042781002015286, -0.22342616429901596, 0.0], [-0.20646111438913298, -0.23306181076778884, 0.0], [-0.20864602051028627, -0.24269702841922292, 0.0], [-0.21083244898586395, -0.2523319007364382, 0.0], [-0.21302002658829966, -0.2619665122157164, 0.0], [-0.21520837719926753, -0.27160094815031693, 0.0], [-0.2173971225256262, -0.2812352944227478, 0.0], [-0.21958588281467734, -0.2908696372959882, 0.0], [-0.22177427756922938, -0.3005040632039932, 0.0], [-0.22396192626253753, -0.3101386585416459, 0.0], [-0.22614844905351805, -0.31977350945576305, 0.0], [-0.2283334675018191, -0.3294087016351564, 0.0], [-0.23051660528375145, -0.33904432010284374, 0.0], [-0.23269748894871825, -0.3486804490000157, 0.0], [-0.2348757489229097, -0.3583171713161979, 0.0], [-0.237051020732617, -0.367954568572681, 0.0], [-0.23922294625511714, -0.37759272050356174, 0.0], [-0.24139117497080653, -0.3872317047410855, 0.0], [-0.24355536521665264, -0.3968715965059513, 0.0], [-0.24571518544098134, -0.4065124683027488, 0.0], [-0.24787031546017818, -0.416154389623229, 0.0], [-0.250020447716395, -0.42579742665356135, 0.0], [-0.25216528854025394, -0.4354416419904185, 0.0], [-0.2543045595900856, -0.44508709432489024, 0.0], [-0.25643800001505007, -0.4547338379754283, 0.0], [-0.25856536907281774, -0.4643819223321989, 0.0], [-0.26068644878437647, -0.4740313913070053, 0.0], [-0.26280104659133274, -0.4836822827970306, 0.0], [-0.2649089980155718, -0.4933346281626309, 0.0], [-0.2670101693212198, -0.5029884517197054, 0.0], [-0.26910446017847983, -0.512643770245467, 0.0], [-0.27119180632932544, -0.522300592498235, 0.0], [-0.2713108304206118, -0.5228522600826452, 0.0]]"
5,pocket_right,16,0.23,FALSE,0,coat,16,bus,done,"[[-0.17190343383052165, -0.03033970320357134, -0.008965398707391067], [-0.1290653904620949, -0.03033970320357134, 0.037643040860359175], [-0.17376262859676475, -0.03283963318292159, -0.010665021515959182], [-0.17631951401726886, -0.07253398228376014, -0.00831497569705631], [-0.15555671837192372, -0.09590312146663416, 0.01729659350687331], [-0.13178330722991494, -0.07253398228376014, 0.040141091373344186]]"
6,shoulder_right,55,0.82,FALSE,0,coat,55,bus,done,"[[-0.16924571104407016, 0.14509720281929678, -0.00927492043929566], [-0.16943164922577503, 0.14615171064877233, -0.01909428918290996], [-0.169743333520658, 0.14791936012380288, -0.02880741589507933], [-0.17017905268599465, 0.15039044630463583, -0.03836097252016745], [-0.17073641448944013, 0.1535514021674653, -0.047702507091436475], [-0.171412358843121, 0.15738487309156912, -0.05678073170849063], [-0.17220317460446005, 0.1618698121415186, -0.06554580412363738], [-0.17310451995149118, 0.16698159562133325, -0.07394960139117006], [-0.17411144622079847, 0.1726921582661513, -0.08194598407715362], [-0.1752184250772019, 0.17897014732917335, -0.08949104957911987], [-0.17641937886601908, 0.1857810947178935, -0.09654337316486966], [-0.17770771398126053, 0.1930876062345374, -0.10306423540700424], [-0.179076357066556, 0.20084956688171923, -0.10901783476450086], [-0.18051779385005862, 0.20902436110612588, -0.11437148414419361], [-0.1820241104001102, 0.21756710677102284, -0.11909579036297699], [-0.18358703657516243, 0.22643090157300108, -0.12316481552542931], [-0.1851979914293995, 0.23556708055006073, -0.12655621943084286], [-0.1868481303247723, 0.24492548326723268, -0.12925138222780294], [-0.1885283934907839, 0.2544547292128076, -0.13123550664290373], [-0.1902295557654184, 0.2641024998931617, -0.1324976992223344], [-0.19194227724412016, 0.2738158260773919, -0.1330310301402938], [-0.19365715455874505, 0.28354137861469897, -0.1328325712458674], [-0.19536477250494605, 0.29322576122784133, -0.13190341213947704], [-0.19705575573454331, 0.3028158036751348, -0.13024865419063944], [-0.19872082022907198, 0.31225885367144607, -0.12787738252987685], [-0.20035082427190112, 0.32150306596544653, -0.1248026161685542], [-0.2019368186390725, 0.33049768698600135, -0.12104123652049878], [-0.2034700957332944, 0.3391933334948982, -0.11661389471784181], [-0.20494223739133174, 0.3475422637160274, -0.11154489822994612], [-0.20634516110231338, 0.35549863945242804, -0.1058620774079167], [-0.20767116438320474, 0.3630187777521007, -0.09959663268740618], [-0.20891296706781085, 0.3700613907408598, -0.09278296328861847], [-0.21006375127712984, 0.37658781230547367, -0.08545847835400114], [-0.21111719885160724, 0.3825622103825276, -0.07766339156053743], [-0.21206752603977697, 0.387951783687483, -0.06944050033428072], [-0.2129095152528373, 0.392726941803826, -0.060834950879311366], [-0.21363854371081942, 0.3968614676435638, -0.05189399031117866], [-0.21425060882307262, 0.40033266138710727, -0.042666707255692785], [-0.21474235016371887, 0.4031214651122689, -0.033203762337257706], [-0.2151110679214256, 0.4052125674281212, -0.023557110036448982], [-0.21535473772220085, 0.4065944875392476, -0.013779713443921678], [-0.2154720217438296, 0.40725963827884226, -0.0039252534767394405], [-0.2154622760609296, 0.40720436776459173, 0.0059521658463848], [-0.21532555418030006, 0.40642897944863327, 0.01579831445280661], [-0.21506260674715252, 0.4049377304515086, 0.025559133955742115], [-0.21467487742383812, 0.40273880818926255, 0.03518103445145245], [-0.2141644949636962, 0.39984428542200784, 0.044611188744311796], [-0.21353426152354374, 0.396270053970756, 0.053797822384373035], [-0.2127876372789716, 0.3920357374664281, 0.0626904979250359], [-0.21192872142691543, 0.3871645836100804, 0.07124039184015468], [-0.21096222967980263, 0.38168333653586867, 0.07940056258022614], [-0.2098934683748394, 0.3756220899775198, 0.08712620829594636], [-0.20872830534058623, 0.36901412204446926, 0.09437491281415483], [-0.20747313768077275, 0.36189571251479663, 0.10110687851568174], [-0.20613485665222883, 0.3543059436480761, 0.10728514483652843], [-0.20472080982976346, 0.3462864856117402, 0.112875791192741], [-0.20323876076571737, 0.33788136769903393, 0.11784812321485838], [-0.2016968463656704, 0.3291367365946408, 0.12217484126944875], [-0.20010353221432553, 0.3201006030151792, 0.1258321903425012], [-0.1984675660968427, 0.31082257811558794, 0.12880009046176497], [-0.19679792997080536, 0.30135360110861564, 0.1310622469419781], [-0.19510379065250877, 0.2917456595928604, 0.13260623984770586], [-0.19339444948831622, 0.282051504124851, 0.1334235921826094], [-0.1916792912874048, 0.27232435860225374, 0.1335098164307649], [-0.18996773279627363, 0.2626176280482892, 0.1328644391945076], [-0.18826917099790716, 0.2529846054017165, 0.13149100379353076], [-0.18659293151944584, 0.24347817892219334, 0.12939705081096955], [-0.18494821743162224, 0.23415054181745018, 0.1265940766932786], [-0.18334405872106999, 0.22505290568651384, 0.12309747063120215], [-0.18178926271291732, 0.2162352193522634, 0.11892643006837925], [-0.1802923657158609, 0.20774589462701729, 0.1141038553014689], [-0.17886158615520376, 0.1996315405167816, 0.10865622375047213], [-0.1775047794511698, 0.19193670732345852, 0.10261344458954517], [-0.17622939489022932, 0.18470364204997583, 0.09600869453642714], [-0.17504243472622286, 0.17797205645123546, 0.08887823570204618], [-0.173950415735832, 0.17177890900435477, 0.08126121650036817], [-0.17295933343946973, 0.1661582019952503, 0.07319945671155342], [-0.17207462918402727, 0.16114079483562127, 0.06473721787848942], [-0.1713011602682051, 0.15675423463527982, 0.05592096029729623], [-0.1706431732744476, 0.15302260496003817, 0.046799087935998324], [-0.17010428075389827, 0.1499663936055189, 0.03742168268184007], [-0.16968744139238193, 0.1476023801128503, 0.027840229376308583], [-0.16939494376630873, 0.14594354364382, 0.018107333147504664], [-0.1692457110440702, 0.1450972028192968, 0.009788008626654405]]"
7,sleeve_right,15,0.21,FALSE,0,coat,15,bus,done,"[[-0.2448362977426267, -0.15056875834445932, -0.008591789408862337], [-0.24730068008553346, -0.15056875834445932, -0.018125376395894746], [-0.25232740222650873, -0.15056875834445932, -0.0265926383907059], [-0.2595171446602611, -0.15056875834445932, -0.033320941661787305], [-0.26829875897012845, -0.15056875834445932, -0.03777579421648279], [-0.27797463948316314, -0.15056875834445932, -0.03960330549382695], [-0.28777614060659834, -0.15056875834445932, -0.03865829919827024], [-0.29692463752888576, -0.15056875834445932, -0.03501584600924469], [-0.3046933796633181, -0.15056875834445932, -0.028965300015696728], [-0.3104652232373025, -0.15056875834445932, -0.02098731261731116], [-0.3137816567883105, -0.15056875834445932, -0.011715649893015562], [-0.31437922501330773, -0.15056875834445932, -0.0018868466399324167], [-0.31221045748498755, -0.15056875834445932, 0.007718303467142851], [-0.30744763967133737, -0.15056875834445932, 0.01633677361243669], [-0.3004691266912202, -0.15056875834445932, 0.02328391818828084], [-0.2918292870322385, -0.15056875834445932, 0.028007860592505367], [-0.2822144638821921, -0.15056875834445932, 0.030133333943238413], [-0.27238845247703497, -0.15056875834445932, 0.02949149203352412], [-0.26313182470899693, -0.15056875834445932, 0.026133322363103742], [-0.25517992100815046, -0.15056875834445932, 0.020325595724925212], [-0.24916443538162256, -0.15056875834445932, 0.012529674108568312], [-0.24556323405656996, -0.15056875834445932, 0.0033648604068183792], [-0.24471006508437806, -0.15056875834445932, -0.0021828907151254548]]"
8,colar_right,4,0.05,FALSE,0,coat,4,bus,done,"[[-0.0320230107736879, 0.4114204579325169, 0.0], [-0.02565467610024954, 0.45785623159300476, 0.0]]"
9,back_seam_right,61,0.90,FALSE,0,coat,61,bus,done,"[[-0.202608364263495, 0.3543010025560373, 0.0], [-0.19450681485831672, 0.3486492432646934, 0.0], [-0.18679333115771668, 0.34247857184831054, 0.0], [-0.17951454868359476, 0.3358008122536382, 0.0], [-0.17271305243324794, 0.3286375860112023, 0.0], [-0.1664239378991132, 0.3210205401351259, 0.0], [-0.16067110581334185, 0.3129906681459498, 0.0], [-0.1554640280172477, 0.3045964296904746, 0.0], [-0.15079590141337357, 0.29589070505468973, 0.0], [-0.1466440288179731, 0.2869270098070182, 0.0], [-0.14297281620190086, 0.27775569678600504, 0.0], [-0.13973846360364606, 0.26842112490713305, 0.0], [-0.1368937876692899, 0.25896031743314213, 0.0], [-0.13439210660541337, 0.24940292880225962, 0.0], [-0.1321898309586309, 0.23977202079139376, 0.0], [-0.13024787855580197, 0.23008517604254697, 0.0], [-0.128532192843621, 0.220355641826798, 0.0], [-0.12701363668173954, 0.21059335059732967, 0.0], [-0.1256675477583705, 0.20080575307258366, 0.0], [-0.12447317231584216, 0.1909984606231553, 0.0], [-0.12341307367522243, 0.18117572800338663, 0.0], [-0.12247257723942218, 0.17134080928991338, 0.0], [-0.12163928968426208, 0.16149621692501523, 0.0], [-0.12090269782940839, 0.1516439096872857, 0.0], [-0.12025384199738487, 0.14178542937362473, 0.0], [-0.11968505031272016, 0.13192200097552334, 0.0], [-0.11918972200976112, 0.12205460672656344, 0.0], [-0.11876214998921628, 0.11218404129450497, 0.0], [-0.11839737445593268, 0.10231095326190798, 0.0], [-0.11809106251752724, 0.09243587649441219, 0.0], [-0.11783940910562081, 0.08255925402708107, 0.0], [-0.1176390550814036, 0.0726814563900615, 0.0], [-0.11748701917293228, 0.06280279576888716, 0.0], [-0.1173806411969317, 0.052923537016954555, 0.0], [-0.11731753452910712, 0.04304390627225361, 0.0], [-0.11729554612652873, 0.03316409773890359, 0.0], [-0.11731272287965526, 0.02328427905297211, 0.0], [-0.11736728349387325, 0.013404595552982927, 0.0], [-0.11745759471705554, 0.0035251737008747124, 0.0], [-0.11758215096902158, -0.006353876164708441, 0.0], [-0.11773955680418663, -0.016232457604884155, 0.0], [-0.11792851226616902, -0.02611048626948198, 0.0], [-0.11814780247849122, -0.03598788836729523, 0.0], [-0.11839629009049202, -0.045864599340914636, 0.0], [-0.118672908770041, -0.05574056272137139, 0.0], [-0.11897665746354599, -0.06561572913503577, 0.0], [-0.11930659530090083, -0.07549005543947619, 0.0], [-0.11966183687970867, -0.0853635039749535, 0.0], [-0.12004154774409286, -0.09523604192232243, 0.0], [-0.12044494026801658, -0.10510764074682243, 0.0], [-0.1208712699719622, -0.11497827571262835, 0.0], [-0.12131983221960618, -0.12484792545780844, 0.0], [-0.12178995925062454, -0.1347165716208645, 0.0], [-0.12228101753583573, -0.14458419851025966, 0.0], [-0.1227924054258881, -0.15445079281015467, 0.0], [-0.12332355103164704, -0.16431634331851458, 0.0], [-0.12387391030337684, -0.174180840713604, 0.0], [-0.12444296528621261, -0.184044277345224, 0.0], [-0.12503022252944612, -0.1939066470477961, 0.0], [-0.12563521159944196, -0.2037679449746476, 0.0], [-0.1262574836662836, -0.21362816745257843, 0.0], [-0.12689661019908602, -0.22348731185209975, 0.0], [-0.12755218177126604, -0.23334537647079034, 0.0], [-0.12822380696475266, -0.2432023604281586, 0.0], [-0.12891111136315356, -0.25305826357081673, 0.0], [-0.12961373662172815, -0.262913086386829, 0.0], [-0.13033133959944038, -0.2727668299289517, 0.0], [-0.13106359155340033, -0.2826194957453429, 0.0], [-0.13181017739513062, -0.2924710858165902, 0.0], [-0.13257079500316893, -0.30232160249835294, 0.0], [-0.13334515458680918, -0.31217104846902305, 0.0], [-0.13413297809545857, -0.3220194266819537, 0.0], [-0.13493399865875383, -0.33186674032266505, 0.0], [-0.13574796004764422, -0.34171299277123307, 0.0], [-0.13657461616892258, -0.35155818756827195, 0.0], [-0.1374137305948878, -0.36140232838382735, 0.0], [-0.13826507612583203, -0.3712454189960528, 0.0], [-0.1391284343786059, -0.3810874632331262, 0.0], [-0.14000359540893562, -0.39092846500328005, 0.0], [-0.14089035734296884, -0.4007684282319263, 0.0], [-0.14178852602735623, -0.41060735685527533, 0.0], [-0.1426979146989853, -0.4204452548031875, 0.0], [-0.14361834367568552, -0.43028212598341564, 0.0], [-0.1445496400662611, -0.4401179742671073, 0.0], [-0.14549163749833596, -0.44995280347545236, 0.0], [-0.14644417586222475, -0.4597866173674047, 0.0], [-0.14740710106434743, -0.4696194196289067, 0.0], [-0.14838026478575442, -0.47945121386388556, 0.0], [-0.14936352425251503, -0.48928200358622914, 0.0], [-0.15035674201947258, -0.4991117922124254, 0.0], [-0.15135978576642606, -0.5089405830547998, 0.0], [-0.1523725281058406, -0.5187683793153407, 0.0], [-0.15251935043702775, -0.5201853892113082, 0.0]]"
